gene	average
PDCL2	2.993081
LINC01142	4.3891215
FBXL8	4.6335373
SYTL2	6.751002
PMFBP1	4.7120237
TM4SF18	5.283995
C14orf178	5.265351
SLC17A2	4.1575203
CPN2	4.07973
ANKRD65	5.471771
TRIM47	6.085909
SLITRK4	4.739351
DUOXA2	5.2248926
DLG3-AS1	4.9954286
ALKBH5	8.010195
LRRC4B	3.826799
RNF144B	7.363768
TDO2	4.876994
TMEM52B	4.1166186
CEACAM3	5.964771
LINC01085	3.73743
NUDT16L2P	5.3904457
UTF1	4.698642
TIMM10B	7.1588154
REN	4.4292774
RAB43	5.5137305
HCG27	5.1664424
ZNF362	7.49797
TH2LCRR	4.4701233
MT1H	7.8487206
CDC14C	2.7154381
PUS10	5.821112
LRRC19	3.8003185
CD177	5.265073
CCL24	4.8578167
SNHG7	7.192956
GKN1	4.1078053
AMOTL1	6.726002
TRAF7	6.872295
ADPRHL1	5.6063886
COMMD2	7.186149
TGM4	4.9679627
ZIC2	4.672647
MSANTD4	6.8590565
C10orf71	4.6724296
SSBP4	6.9661446
LRRC58	7.521289
FSCN2	4.223105
TAS2R3	3.9828556
KRT85	4.9691978
REG1CP	4.1885457
KRT13	4.190955
TBL1Y	4.4663005
ANGPTL1	4.9747996
PTCHD1	4.581046
CEBPZOS	6.893415
INO80	7.2926555
DIP2B	7.3742924
KMT2D	7.6406026
PLCXD3	4.570072
LRRC37B	6.849085
LYSMD2	7.4127507
BGLT3	5.08967
ZBTB41	6.7018805
FBXO44	5.9736247
ARID1B	7.364578
TMEM238	3.9289927
LINC02899	4.2426033
ZNF800	6.5292
COL2A1	4.745784
HPX	5.7435446
TAPT1-AS1	5.7857466
C1orf43	9.189573
SHPK	5.8842683
UNC5CL	5.64111
KLHL8	7.201558
VPS37A	6.8111553
PHAF1	6.761312
PBOV1	4.1433215
OR51J1	4.777371
AADAT	5.1955843
AZIN2	5.8464346
LONRF2	5.2442293
CFAP68	7.0357857
DISC1	4.974626
CCDC28A-AS1	3.8409257
MIR17HG	3.321733
LRRC74B	3.4639187
GTF2A1	7.618512
SOX1-OT	2.8180785
DRD4	4.001758
GIMAP1	6.179885
STX18-AS1	4.2932525
TMEM221	5.1262703
LATS2	7.5787954
LINC00958	4.77944
PYDC1	4.4847836
GFRA1	5.5551076
GMNC	4.0634317
TNIP3	4.009348
MIR205HG	4.8372064
SAMD12	5.533278
MIR3681HG	4.805066
FBXO24	5.0138783
PTH	3.1082077
SNORA78	5.127604
ARHGAP20	5.3832874
FOXN4	5.5551715
IRX2	5.712045
LINC01192	4.898692
LINC00112	4.5103717
NRK	4.4663825
NRSN2-AS1	4.869112
PCDHGB6	3.881256
SLC22A23	6.5323935
IL21	4.3574815
PABPN1	6.7373567
SLX9	6.1053452
KLK2	5.380813
TNFAIP8L1	7.6584864
TAAR3P	3.7863464
POMC	4.7387094
ZNF582-DT	5.4480567
C1QTNF1-AS1	4.3976517
DEPDC1B	5.3148026
ACAP3	6.234965
TMPRSS11B	3.9034512
TTPA	4.217752
RNF135	7.563016
IFT70B	5.2242227
OFCC1	5.5721183
ZXDA	5.7653265
A2M-AS1	5.286872
NALF1-IT1	3.3615696
CPEB2-DT	3.8932076
C8orf48	4.2280498
GPIHBP1	4.9141965
AVP	4.362371
HAUS1	7.1747103
CAPS2	4.439956
WAC-AS1	7.2488937
PIP5KL1	4.877548
VENTX	4.763373
CHMP4C	5.7242417
KRTAP3-2	4.005881
KRT38	4.6021605
ARHGEF19	5.645773
TLR9	5.2858
LINC00184	5.09658
SLC25A30	6.7134366
LRRC73	4.7703576
PADI3	4.687109
RSPRY1	7.6032524
FAM209A	4.097864
H1-7	4.9383016
SFTA2	4.240609
SEMG2	3.621427
KCTD10	7.4795446
SPATA12	4.3301477
MARVELD2	6.3796763
ADCY10	4.435451
LINC01395	3.9846764
GALR2	4.277221
KRT73	4.8196626
TRIML1	4.0130916
SAG	4.8614874
NIBAN3	5.8979597
PINK1-AS	5.127877
UBBP2	5.506426
BEND7	5.7246995
FAM153A	5.22403
GK2	4.310643
HSD3B7	5.8522673
MORN5	4.5922112
KLK4	6.1259413
CMTM3	7.217669
FAM47B	3.8843603
RLIM	7.4107494
SPACA1	3.9570432
ATG16L2	6.48075
CNTNAP3P2	4.4330144
CRTC2	6.4910216
HHLA2	4.3962107
SPRN	5.4451523
CHRNE	5.1806574
TREX1	7.141435
PCDHGC4	4.3700037
RAD21-AS1	4.215055
NMNAT1	5.891557
POM121L2	5.0668826
HCG9	5.0835423
RBM24	4.8267922
OSTCP1	3.998188
BAHCC1	6.3175945
LDHAL6B	3.6592553
LCN8	4.844893
OR2W1	3.8227947
ZNF385A	6.2079906
FOXQ1	5.9390583
RNF113A	7.168611
ATG4C	6.088378
LHX8	3.3148456
SMIM6	4.761417
MASP2	5.358001
MRO	5.2568073
TMEM72	5.124386
SNHG10	5.6723967
ZSCAN16-AS1	5.81917
WDSUB1	6.698638
FBXL21P	4.456854
LINC00308	4.6496387
RRH	4.315801
IGF2BP1	5.0945344
CYP2B7P	5.2070427
TOLLIP-DT	4.95938
PCDH15	3.3146424
RNF207	6.417838
PRR35	5.314014
MEIG1	4.828346
FBXO39	4.3292155
MAGIX	5.718959
CCER1	4.2785716
CACNG7	4.5519266
LGI2	5.085377
CDC42SE2	8.558497
SNHG29	8.347488
CACHD1	6.0690417
FCAR	5.484552
ALPK2	4.9419284
LINC01206	4.7500386
SLC13A1	3.5297425
DNAI3	4.007892
WDR24	5.52193
LINC00474	4.261859
ABHD15	5.8834343
SAMD10	5.7087197
CSMD2	5.201181
SNHG15	6.9437423
LINC01096	4.300512
LINC00929	4.220815
PLGLB2	4.2047596
SLC3A1	5.280023
MUC3A	5.2814426
CSMD1	4.965153
CARMN	5.583905
ATP4A	4.475702
ZNF346	6.5467596
COX19	6.188002
TMC8	6.6029606
OR3A3	4.994204
FRG1EP	4.0295415
CDH24	5.6850414
KIF2B	3.846696
IGSF9	5.0861783
CNOT6L	7.8611517
MRPL43	7.424086
SLC38A11	4.5036235
BVES-AS1	3.902061
ZNF491	4.3080573
OR52D1	4.746479
MIR4290HG	3.655083
CHRM4	4.625913
CLEC4G	4.4503455
LINC00452	4.970986
UBAP1L	5.546276
SSH2	7.0364556
ANGPTL8	4.3296046
OR10J1	4.6253405
PEDS1	6.974037
UBAC2	7.064525
AGXT2	4.5190883
XKR7	4.6630144
STX18	7.1086683
CFAP107	4.438907
DLX1	5.2383256
GEMIN8	6.144083
ALG1	5.991487
R3HDML	4.4440584
SLC66A3	7.251898
CCDC115	7.28659
CYP11B1	4.568501
TMEM154	6.4069467
NUS1P3	5.231838
TGM6	4.863811
LINC00690	3.569087
UHRF1	6.8167715
OR7E19P	3.9669693
SUN3	3.77948
FNIP1	7.365764
GUCA2B	4.428439
LINC00839	4.8419333
CLDN17	4.83908
INTU	4.9035654
MRPS26	7.3163466
HOXB-AS1	5.490972
ALPI	4.592696
LINC01000	7.2786794
H4C2	4.529407
SPEF1	5.332944
KRT8P12	6.0202985
UBE2T	6.561094
SNX21	6.317057
ARHGEF18	7.8076057
ZNF529-AS1	4.7414727
ENKUR	4.3358397
CTRC	5.124962
VENTXP1	4.323539
TRAPPC3L	4.2540383
MARCHF4	4.785853
CLEC4D	5.1300545
KLC3	6.159481
HDAC8	6.3171315
LINC00622	4.5303636
OPRK1	4.692007
KHDC1	5.326264
PRAC1	4.1934857
IGHV1-69	5.758385
LINC01140	5.46055
ATP4B	5.0631056
TCL1B	5.1148796
BCDIN3D	5.940166
NANOS2	4.062921
RNF126P1	5.8003597
NDUFAF7	6.8629503
ISCA2	7.3315477
BRWD1-AS2	4.9040413
IL1F10	4.8702664
MVB12A	6.595451
CFAP53	4.8776
NGEF	5.456542
NUDT19	7.398806
LCE3D	5.2445316
KCNS1	5.4756913
TSNARE1	5.8993897
TULP1	4.6223283
BMP8B	5.8587766
ANP32D	3.7935865
TMEM213	4.809772
ZNF407	6.7624784
RNF185	6.883191
DHRSX	6.739799
BCL9L	6.4319544
HTR1F	4.5339074
ANKRD13A	8.231771
PIP4P2	6.1545954
SDHAF2	7.0957394
RAB39A	4.9401917
SLAIN2	7.492789
ZNF566	5.031553
TMEM125	5.6708665
CIAO2A	8.476132
TYRO3P	4.7912087
SNORA65	4.8529596
WDR64	4.442185
NLRP9	4.589591
ZNF17	4.98844
CYP11B2	4.8903823
LINC00937	5.3412056
CNOT11	7.5714955
KIAA1143	7.8392053
UCP1	4.162697
CHRAC1	6.605841
KNCN	4.499301
BLOC1S6	8.1184635
SLC41A1	6.7494097
CLVS1	4.2688866
RUFY2	6.620893
STARD13-AS	4.840843
LINC00560	3.629988
EMILIN2	6.667931
C15orf32	3.6092234
RNASEH2C	7.4793987
POMZP3	6.2084517
DNAJC3-DT	5.058329
FAM83G	5.896197
DNM1P41	4.8117557
JAKMIP1	4.8690844
IRAK1BP1	5.402848
YDJC	6.393446
LHX3	4.924979
DLGAP2-AS1	4.073907
GLOD5	4.8796835
CD244	5.3901634
PRELID2	6.226233
ADH4	6.095066
NEUROD4	4.510371
RD3	4.299141
C6orf89	7.2999105
WNT2B	5.506961
CFAP300	4.772951
GOLGA2P10	6.500339
PROKR2	4.62022
APOBEC3D	5.177804
KIF21A	6.6317177
AIRE	5.034289
CEP20	7.854039
PGM5P2	3.9299657
RBMS3-AS3	3.9303257
SLC4A1	5.948535
ZNF503-AS1	4.878962
PRKXP1	5.443414
CLEC12B	4.1371593
DTX1	5.5406847
TIFA	7.4193997
SHC3	6.1251063
ERCC6L2	6.7659516
LINC00528	4.870514
FAM53B-AS1	4.3749537
OLIG1	4.6667633
TRPV5	5.1236644
SNORC	5.294165
WDR86	4.8824425
FGA	5.2757306
ACSF3	5.992418
PAX7	4.8920145
DUSP21	3.9953718
TMEM105	5.7404385
TOMM5	8.394842
DHRS2	5.57589
LINC00334	4.958757
TAAR8	4.2389026
NETO1	4.9099
ALMS1P1	4.8593974
FAM66D	4.406437
ZNF507	6.9505515
SLC35E4	4.9462285
UTP14C	7.1979427
RTL6	7.256125
OR1D2	4.919967
PRSS1	4.06768
OR4D1	5.0766644
SPTA1	4.440991
SDHAP1	8.218828
CIMAP3	5.251662
ACR	4.6733437
PPARGC1B	6.1089787
GCNT7	5.712304
TMEM145	4.6773405
PCDHGC5	4.060978
CYP26A1	4.754487
NORAD	9.029185
SETD9	6.1448526
FCN2	5.3016715
LSMEM2	4.6570916
ADCY5	5.199253
IGLVIVOR22-2	4.1590257
XCR1	4.726526
INO80E	6.6348295
BMP10	4.3454227
CIMAP1B	6.3970604
C19orf18	5.046462
ODF2L	5.882851
RICTOR	7.8436875
RASSF3	7.977617
ALOX12B	4.2785525
SNX8	6.313498
EPM2AIP1	5.7817054
YWHAH-AS1	4.966044
KCNU1	4.0018425
MPP3	5.323994
ANKDD1A	5.8167906
MRPL27	7.6931643
HHLA1	5.2468996
PARS2	5.7468452
SLC30A7	7.554553
CNFN	5.019944
MEIOC	5.8440886
NR2C2AP	6.513789
SWT1	5.902284
KIAA2013	5.992163
TAFA1	4.0848684
TPM3P4	4.3582587
CR1L	4.289926
ANKRD30BP3	4.7383
LMLN	6.4103537
RPS3AP5	5.7375135
PSMG4	7.4948635
TLCD4	5.6398335
LHFPL4	5.0201
LINC01103	3.9673975
HOXB8	4.9830995
SERTAD4-AS1	5.1921163
TIGD2	6.247089
CAGE1	3.0279691
LRRC4C	5.147542
ZNF585B	5.958665
TCEAL7	4.3763866
TRBV7-3	4.872628
PPIAP21	5.9532022
LINC00265	5.020695
SYNPR-AS1	4.38399
ADGRF3	4.831836
CEL	4.837123
GYPB	5.589184
ACTG1P17	5.1186576
FGF10-AS1	4.152743
LINC00311	4.1846833
HTR2C	3.964277
TUBBP5	4.8235445
TUBA1C	9.734443
ATP6V0C	8.560987
MSANTD3	7.0142794
FAM219B	7.2446017
SH3RF1	6.492325
LINC00354	4.4739184
ZBTB11-AS1	5.1838465
CYP51A1-AS1	3.5465176
CCDC82	7.023824
FIGLA	3.7492042
FOXA3	4.718808
HS6ST3	5.090178
CHAT	4.4606943
OBP2A	5.1541104
RSPO3	4.997383
ICOS	4.803658
MUCL1	5.1768174
ATL2	7.682994
SPAG8	5.489657
ASB14	5.1068873
DACT3	5.9547205
GABARAP	9.180782
PPP2R2C	5.7730384
TATDN1	7.44352
DLEU7-AS1	4.495772
RAET1E	4.3493648
KRTAP9-4	3.8768675
C11orf40	3.3897228
ARL8A	6.6518326
SPATA32	6.1799927
DRAXIN	5.1086783
MRPS18C	7.623139
IL5	3.7780957
USH2A	3.3020217
NKX6-1	4.480086
ZNF256	5.3556924
CPEB4	7.3872695
DNAAF9	6.649106
RADIL	5.4073896
ZNF22-AS1	4.834669
KRT4	4.991971
PKD2L2	4.5574245
WDR81	6.771407
EDNRB-AS1	4.1881304
SGO2	6.31784
PPIL4	6.6885924
TMEM254-AS1	4.9849653
SLC16A1-AS1	5.2955437
CEP120	7.0825214
CIB4	4.1401267
SLX4	5.9498734
ARMC2	4.433968
TCTN2	6.8516984
GLYCTK-AS1	4.8598347
ANXA2P1	5.1684737
QNG1	8.030122
OLFM2	5.0645766
IGHG1	5.9157677
OPRD1	4.8951125
SCIMP	4.4941163
ZNRD2-DT	4.483432
TOP1MT	6.521942
DOC2B	5.633081
CNTROB	6.482679
PCDHGA1	4.6601205
ANKRD50	6.786018
HTR5A	4.549832
NR1I3	4.600651
LINC02915	4.166798
SYNGAP1	5.675492
TBC1D27P	5.241535
ASPRV1	5.782349
ARHGAP21	7.3208776
RORB	4.8329983
ANKRD54	6.5698953
DTWD2	5.9896617
SLC10A4	3.387546
NUFIP2	7.8979316
ZNF383	5.3133183
VPS25	7.4509172
HSH2D	5.3555927
ZCCHC7	7.5757666
C15orf48	5.9283657
TIGD5	6.1995454
CNST	6.887217
OR7C2	4.4243884
CNIH2	5.1791825
MUC13	5.4782953
SLC24A5	4.124138
LINC00924	4.161779
SH3RF3	5.774403
BOD1L2	4.537873
ENO1-AS1	4.714703
LINC00626	4.0619345
GH1	4.8822536
ZNF513	5.8792105
TMED6	4.6824675
SNORA17B	5.006131
GPC6	5.832561
CLCA1	4.6670904
ZC3H8	6.6192765
H3C3	4.730131
SNORA37	4.4257283
LINC01364	3.8122678
MIR4307HG	3.922673
IGLV4-3	5.5800242
PLA2G2F	4.3213077
LINC00092	5.404844
ADSS1	6.1030293
ALDH1L1-AS2	4.9302926
TTLL2	4.1234717
ZMYND15	4.659269
ZNF804B	3.4769738
CNTNAP4	5.207761
MELTF	6.439966
GPR18	5.318572
FAM120AOS	7.5122433
AXIN2	6.369478
IGHV3-73	3.7402267
ZNF221	4.7656717
TMC2	4.978154
MAMSTR	5.4490385
PAX9	4.958791
NXPE1	5.0141273
DPY19L3	6.9612274
SGPP2	6.06388
SLC17A8	3.1457942
ASB12	4.6541986
LINC01095	3.878553
ZNF471	4.6521087
PGAM5	5.596508
PHPT1	8.07798
HHIP-AS1	5.3233767
TP53TG5	5.247804
BARX1	4.670717
HUNK	5.421417
WNT16	5.2417126
LINC00960	4.9089336
MASP1	5.7440305
LINC00544	4.218147
CGN	5.8218794
CACNG8	5.688894
SRY	3.888719
PANK1	5.911248
MDH1B	4.9977684
MSI1	4.332542
HMGCLL1	4.591174
HOXA11-AS	4.8192134
NKX2-1	5.187272
CPXM1	5.385285
FOXN3-AS2	4.215538
IFNE	4.0574074
CXCL16	6.7107196
PAGE1	4.467369
IL4I1	5.2978706
SPAG17	4.2111154
ST6GALNAC1	4.908048
TRAPPC6B	6.9020815
SAGE1	3.6405792
CELA2B	4.446989
KIFC2	6.6420975
REXO1L1P	3.9080758
KRTAP5-AS1	5.150482
SLC5A4	4.101059
ELMOD3	5.7672186
MYZAP	5.7920156
GJA3	5.2563496
SMIM24	5.5501857
MIR124-2HG	4.5823565
ADCYAP1	4.479077
GFM2	7.277141
CNTD1	4.5726614
HOXC-AS3	4.5346894
PMS2P2	5.3338356
C2orf16	5.2786107
RNF26	6.651443
ELOF1	7.283026
PKN3	6.0800047
TMEM273	6.15154
PCARE	4.2431192
PINLYP	5.5191307
IL36A	4.742049
COX14	7.576724
LINC00461	4.7002873
ZNF37A	6.4742727
YWHAG	9.055342
TRIQK	6.8157544
FAM66C	4.2253923
TRMT10B	6.13637
PJVK	5.25383
GTF2A1L	3.8419263
C6orf141	5.07891
CWC27	7.32649
KRT19P2	4.799641
MMGT1	7.9066567
GPR26	5.266498
PLEKHG7	3.5562932
CCDC169	4.816882
UPRT	6.5009885
COG1	6.9184303
CHCHD5	6.5665216
LENG8	6.7732563
FAM184B	5.0095587
PNLDC1	4.4264483
SLC49A4	6.97192
CNPY4	6.501887
FBXL22	3.8056312
TMEM64	7.1659956
RELCH	6.945654
LINC00310	4.0357533
SLC16A11	5.697023
PCSK4	5.743327
CHST9	4.2994947
PLA2G2E	4.524924
C8orf74	5.1769786
SEC14L4	5.109957
IBA57	6.0922284
OTOP2	5.266492
WDR38	4.7607546
UROC1	4.093615
EGFLAM-AS2	4.407162
CETN1	4.834059
IHH	5.421921
S100A16	7.5774693
LRAT	3.9376194
PRCD	5.590389
FAM199X	7.4509535
KIF27	3.9655452
C22orf31	5.052629
SESN3	7.214618
OR51E1	4.5540724
PSTK	5.7865043
CTXN1	5.0587463
RAB9BP1	3.374362
C20orf204	4.660573
DCST2	4.4298663
KCTD11	5.8203216
NUDT17	6.2613916
SNHG8	7.9871926
OR5I1	4.2368526
ABCA12	4.068116
TMEM167B	7.8598056
DTD2	6.920814
HNRNPLL	7.407675
CCDC144BP	4.275
B3GNT9	6.006013
JPH1	5.6442547
LINC01352	4.244757
CLEC1B	4.907851
ADRA1B	4.077162
PCDHB16	4.397194
XKRX	4.4926944
EPN2-AS1	4.252352
EPN1	6.3309255
NPPC	4.000906
RDM1	5.0502295
GTF3C6	8.383185
RAB12	7.3989506
FGFRL1	5.981688
PRLHR	3.9203432
ZNF746	6.897308
PIK3AP1	7.258553
ERVH-6	6.6717734
BTNL8	4.802424
GSKIP	7.623849
GRIP2	5.3932886
KCNJ14	5.080353
NKX6-2	4.748327
SERTAD1	6.953998
LINC00895	3.511703
CMTM1	4.9658303
CYP1A2	6.1589074
USP44	4.4955673
TIGD1	5.961526
LINC00226	3.731736
PPP4R3B	7.920823
TAS2R50	3.9934795
LINC00944	5.718148
CCN6	4.7367773
MAML3	6.310658
ADGRA1	4.4297347
TPRG1L	7.4523735
NCOA5	6.8092694
SLAIN1	5.467279
IDI2	4.8119245
CYB5D2	6.354905
PSG5	4.238551
MIXL1	4.5783753
CYP2S1	5.289819
LINC-PINT	6.6517086
GNG8	4.647059
TBX18-AS1	3.5749786
ADAMTSL1	5.3404856
TMEM52	5.006057
RRN3P1	6.650553
KMT5C	6.1339364
TMEFF2	6.962823
IGLL1	5.0791903
CFAP119	5.4641237
TG	5.0667777
IFNA5	3.5191493
LRRC77P	4.078028
KIF25	5.3320017
MPZL3	6.241617
THAP9	5.5409737
ASMTL-AS1	6.0049396
ABL2	6.8791027
EFCAB12	4.442623
TRMT9B	5.1814
C18orf54	5.900695
DMBX1	3.4099383
LINC01405	4.1543636
LINC01128	6.76771
MBLAC1	5.808107
KIAA1210	3.7597158
LINC00051	3.554093
C1orf220	3.9166868
COL24A1	4.05326
ANKRD35	5.435499
WDPCP	6.497317
C19orf84	5.0320554
SPART-AS1	4.2475724
NAF1	6.819348
NLRC3	5.604621
C11orf65	3.6271005
FAM177A1	6.9433126
CAPN10-DT	4.9049687
DHX33	7.272305
CNTN6	3.988131
ETV2	4.864573
SLC44A3-AS1	4.2033644
SAMMSON	3.4702792
ZBTB26	6.323489
PPBPP2	3.8179328
MAP1LC3C	4.7257257
ZNF639	7.599236
SMTNL1	5.0493464
NDUFB9	9.010721
MED26	7.328503
ADAM29	3.96572
PIGX	6.8923106
CCDC13-AS1	4.385561
ADCK5	5.3142285
ANKRD40CL	3.6890485
COL25A1	4.795947
C2CD6	4.3977203
ANXA2P3	5.390975
WFDC21P	5.529812
PPP1R1C	5.0928063
ZNF615	6.1835194
ZNF92	6.7710323
FETUB	3.6373549
LINC00703	3.8553915
ALKAL2	4.559952
SLC10A2	4.3244114
ETFBKMT	5.380026
COL6A6	4.4665194
SPATA19	4.34055
PPP1R18	7.4951344
SLCO1B1	4.3647146
LCA5	5.271192
MMP13	4.257601
DSCAM-AS1	4.331787
SLC25A19	6.505296
MYL2	4.3520293
TXNDC2	4.950347
UNC5B-AS1	4.385386
C9orf163	5.31485
CCDC120	5.034263
OTOS	4.413078
LINC01563	4.7789454
SENCR	5.5071716
GALNT18	5.8516755
SYPL2	5.132529
PLA2G12B	5.0699105
SEPTIN12	4.7882442
EGFLAM-AS4	3.804561
NEURL3	5.4059076
ING5	6.611612
ZBTB46	5.8408775
CTAGE11P	4.3340693
SYNE4	5.3335385
TIMD4	4.479945
LRRC37A16P	4.5576544
NUTM2B-AS1	6.070143
ZPBP2	3.8495202
CHID1	6.8606772
IAH1	7.96996
NECTIN3-AS1	4.147581
TNFRSF18	5.6280227
MORN4	5.9050984
LINC00518	4.0890675
GPHA2	4.677653
PXDNL	3.520644
RAB42	5.693312
HCG4B	4.408523
KLHDC7A	5.1652074
RNASE4	6.5568056
OR7E111P	4.8747153
OPN5	5.1133413
NUTM1	5.5499005
LINC00598	5.0147943
LINC01093	4.1214237
OTUD1	7.6821704
ABCG5	4.0313063
LPA	3.7863958
SLC17A3	4.3070774
PNRC2	8.675935
IER5L	6.1487083
DDX11L2	5.651456
WDR27	6.3141193
CDKN2AIPNL	6.039346
CD99P1	5.947189
RNF151	4.9711924
CPB1	4.403324
FER1L4	5.662885
ERVMER61-1	2.8617573
BEST4	4.2785454
PRNT	4.364315
LINC00526	5.8089976
ACMSD	4.162036
CBR3-AS1	5.658689
NKPD1	5.343467
ANO6	7.6297464
TRAV12-1	4.5457945
GPR52	4.2402616
ZNF830	7.064173
MIR497HG	5.512932
LINC02873	4.2487297
ZSCAN1	4.541725
GPR84	4.9420304
EEF1AKMT2	6.6295257
WNT10A	5.288295
TMCC3	6.314399
ZNF280C	5.419883
KRT78	5.332542
FKBP6	4.9919987
CMC4	7.284453
OR4A1P	4.4187956
ANKRD55	4.889353
TBC1D10C	6.21161
DHH	4.325902
ZDHHC2	7.400625
DDX60L	6.7857347
GTF2IRD2	6.978362
PATL1	7.303331
PCDHGA11	4.6565146
KIAA1958	6.3642335
VWDE	4.197864
NLRP5	4.3943815
GSTO2	5.944606
TAS2R7	3.8218863
TXLNB	4.253168
LIME1	5.985256
TTC39B	5.811213
CCBE1	5.2652493
ZNF680	6.233957
TAS2R5	4.5181804
ENHO	4.9707723
RIIAD1	5.28881
CIDECP1	5.1968117
OPTC	5.027025
TH	4.103883
SIRPB1	5.5613823
VWA7	4.62576
MON1A	6.0299144
TRIM71	4.7328725
FFAR1	4.7655644
CCDC30	4.9165792
HEXIM2	5.7539263
SPRYD3	6.6667914
UBR1	7.4944777
GPAM	6.3525343
NICN1	6.522958
ESCO1	7.4482565
GPR89B	4.732699
TAPT1	7.454975
LINC00997	5.289039
LRWD1	6.4766245
GAPDHS	4.204814
KCTD4	4.630029
RBM45	6.644879
YJEFN3	4.91346
RHOJ	5.949803
AZU1	4.847099
DQX1	4.7494287
ZC2HC1B	4.1181226
TMEM200C	5.038587
EID3	5.0116563
NUDT12	5.4955597
CCDC125	5.765188
ANKRD30BP2	4.0797477
CALCB	4.2123976
ZNF91	7.4877687
FAM238B	5.491758
UGT1A6	4.309271
IFNA4	4.321993
MBD3L1	4.6370087
SLC51A	4.483599
DLL1	5.767475
KCNIP4	5.1862626
SCAND3	4.4398494
MRGPRG-AS1	5.2901006
C4orf36	3.8694596
MFSD14B	7.7693844
KRTAP4-8	4.6131124
ZNF488	4.4428954
LINC00290	3.4054832
IQCF3	4.302732
SATB2-AS1	4.4962816
SLC5A11	4.7026186
FAM83C-AS1	4.4357576
TRBV24-1	4.707003
SAMD9L	6.7860103
SIRPD	5.19332
FAM118A	6.3323574
ZFYVE27	6.5782514
SUMF1	7.4780445
SPC24	5.9288855
PEBP4	4.849268
FHDC1	6.202236
GNGT2	5.199613
BOD1L1	7.4042053
DEFB124	5.6780777
EIF3LP2	5.6257343
PIGM	6.8288527
CELF6	5.132787
ACSM2B	3.8376307
TTC16	4.643965
GK5	5.981201
CHD2	7.519391
RASEF	8.050804
CDRT15	4.989847
TMEM86B	5.424037
CARMIL2	5.6377277
TMEM241	7.4095783
SMIM3	6.8853602
CCSER1	4.701267
LCMT1-AS2	4.6940966
KLHL34	4.7333517
APTR	6.256887
CSNK1A1P1	3.537889
CENPJ	6.4364843
TNFSF4	5.571138
OR52K3P	4.4037757
CA7	5.1414537
GNAS-AS1	4.2456203
OR2B2	3.8746245
G2E3	6.8002534
CEBPA-DT	6.178875
CLEC12A	5.398671
KREMEN1	6.1682415
EBF4	5.6320033
LINC01341	5.2303286
AGTRAP	7.1346874
LINC01293	3.9228113
TRPM2-AS	4.683662
NTF4	4.3266134
CASTOR1	5.615478
RPRD1B	6.9461617
TXNDC12	8.161056
LPAR5	5.863208
CHRNB4	3.9823549
MCMDC2	3.975879
LINC00304	5.0720425
H1-8	4.6669526
ZBTB46-AS1	4.2216086
PACRG-AS3	4.234064
PNLIPRP3	3.9504182
DERL3	6.2318454
SIM2	5.3011675
ZNF780B	5.4340115
LINC00923	3.7767465
TRGV7	4.5847106
GUSBP2	4.925488
FANCF	6.670916
FIBIN	5.5989294
MLLT1	7.385125
RBP7	5.982452
TMEM101	6.6038527
BTNL2	4.2565374
SPACA3	4.536808
GJB2	5.362972
OR8G1	4.1871376
ADAM20	5.003207
PCMTD1	8.049114
MMP26	4.354519
GOLGA8IP	5.1500144
CD300LB	5.759946
PRKG2	4.726297
SHBG	4.7283607
ZDHHC9	6.6513534
KIAA1671	6.8911347
DCUN1D3	6.5536146
KLRG2	5.2772603
CCDC174	6.6175513
PRR34-AS1	7.006068
SPOPL	7.434821
ZNF286A	6.112367
KPLCE	5.0792384
TRMT6	7.042011
ITGA11	5.599986
CASC2	4.7566743
CSN2	4.3045917
CLIC6	5.4975142
UBE2E2-DT	4.1023545
MEFV	5.407743
MTHFR	6.7198706
AFG1L	4.5560427
STPG3-AS1	4.6902966
MYOCD	4.9027
POM121C	7.0674524
ACOXL	5.041256
FBXO32	6.5560126
CFAP210	4.1802216
ERVMER34-1	4.5783525
OSTM1-AS1	3.7287562
CALCA	5.2352996
LINC01234	4.344174
HES6	5.9010577
HOXC12	4.3080926
RAB3IL1	6.034477
GALNT5	5.7593737
RBM18	7.0634413
MASTL	6.1422167
CCDC136	5.6266603
SPECC1L	6.9541616
SOX8	4.592614
NBPF3	6.0167146
GTPBP6	6.88053
C2orf81	5.883947
LINC01588	5.5309944
ARFRP1	6.51654
RGS8	4.9550858
MIR4435-2HG	5.1191707
N4BP2L2-IT2	4.82119
EID2	6.834933
OR1J2	5.204669
ANKRD44	6.925723
GPRIN3	5.9004345
LY6S-AS1	4.5067306
PPP1R9B	6.414407
ANKRD24	5.1328015
NKX6-3	5.6984043
TCAF2	5.261792
CEP85L	6.82406
NUTM2A-AS1	5.0340757
H2AC4	5.2298365
GTSF1L	5.321418
NBAT1	4.8102684
PCNX3	5.8326354
PHOX2B	4.276417
PPM1J	5.208369
PPM1N	5.300426
SPRR2C	4.166162
CCDC88B	6.212725
LINC00165	4.5671897
GNB4	7.632854
GLT1D1	5.65714
POU6F2-AS2	3.1391408
ZNF324B	5.4699907
CYS1	4.5496793
RLN1	4.498221
PKDREJ	4.4640346
BIVM	6.6107254
EMC10	7.157257
SERPINA4	4.87283
TUBB1	5.5516367
FBF1	6.237318
CLDN14	4.866222
OR2A4	4.3870215
CNKSR3	6.0362964
TEX11	4.732378
